Mat 1:1  βίβλος@nnfsc γένεσις@ngfsc Ἰησοῦς@ngmsp Χριστός@ngmsp υἱός@ngmsc Δαυίδ@ngmsp υἱός@ngmsc Ἀβραάμ@ngmsp 
Heb 7:14  πρόδηλος@annnsn γάρ@cc ὅτι@cs ἐκ@pg Ἰούδας@ngmsp ἀνατέλλω@vixa3s ὁ@dnms κύριος@nnmsc ἐγώ@rpg-p εἰς@pa ὅς@rrafs φυλή@nafsc περί@pg ἱερεύς@ngmpc οὐδείς@rians Μωϋσῆς@nnmsp λαλέω@viaa3s 
Heb 7:15  καί@cc περισσός@b ἔτι@b κατάδηλος@annnsn εἰμί@vipa3s εἰ@cs κατά@pa ὁ@dafs ὁμοιότης@nafsc Μελχισέδεκ@ngmsp ἀνίστημι@vipm3s ἱερεύς@nnmsc ἕτερος@ainmsn 
Heb 7:16  ὅς@rrnms οὐ@b κατά@pa νόμος@namsc ἐντολή@ngfsc σάρκινος@angfsn γίνομαι@vixa3s ἀλλά@cc κατά@pa δύναμις@nafsc ζωή@ngfsc ἀκατάλυτος@angfsn 
Heb 7:17  μαρτυρέω@vipp3s γάρ@cc ὅτι@cs σύ@rpn-s ἱερεύς@nnmsc εἰς@pa ὁ@dams αἰών@namsc κατά@pa ὁ@dafs τάξις@nafsc Μελχισέδεκ@ngmsp 
Heb 7:18  ἀθέτησις@nnfsc μέν@x γάρ@cc γίνομαι@vipm3s προάγω@vppagfs ἐντολή@ngfsc διά@pa ὁ@dans αὐτός@rpgfs ἀσθενής@anansn καί@cc ἀνωφελής@anansn 
Heb 7:19  οὐδείς@rians γάρ@cc τελειόω@viaa3s ὁ@dnms νόμος@nnmsc ἐπεισαγωγή@nnfsc δέ@cc ἀγαθός@angfsc ἐλπίς@ngfsc διά@pg ὅς@rrgfs ἐγγίζω@vipa1p ὁ@ddms θεός@ndmsc 
Heb 7:20  καί@cc κατά@pa ὅσος@rrans οὐ@b χωρίς@pg ὁρκωμοσία@ngfsc ὁ@dnmp μέν@x γάρ@cc χωρίς@pg ὁρκωμοσία@ngfsc εἰμί@vipa3p ἱερεύς@nnmpc γίνομαι@vpxanmp 
Heb 7:21  ὁ@dnms δέ@cc μετά@pg ὁρκωμοσία@ngfsc διά@pg ὁ@dgms λέγω@vppagms πρός@pa αὐτός@rpams ὄμνυμι@viaa3s κύριος@nnmsc καί@cc οὐ@b μεταμέλομαι@vifp3s σύ@rpn-s ἱερεύς@nnmsc εἰς@pa ὁ@dams αἰών@namsc 
Heb 7:22  κατά@pa τοσοῦτος@adansn καί@b ἀγαθός@angfsc διαθήκη@ngfsc γίνομαι@vixa3s ἔγγυος@annmsn Ἰησοῦς@nnmsp 
Heb 7:23  καί@cc ὁ@dnmp μέν@x πολύς@annmpc εἰμί@vipa3p γίνομαι@vpxanmp ἱερεύς@nnmpc διά@pa ὁ@dans θάνατος@ndmsc κωλύω@vnpp παραμένω@vnpa 
Heb 7:24  ὁ@dnms δέ@cc διά@pa ὁ@dans μένω@vnpa αὐτός@rpams εἰς@pa ὁ@dams αἰών@namsc ἀπαράβατος@anafsn ἔχω@vipa3s ὁ@dafs ἱερωσύνη@nafsc 
Heb 7:25  ὅθεν@b καί@b σῴζω@vnpa εἰς@pa ὁ@dans παντελής@anansn δύναμαι@vipm3s ὁ@damp προσέρχομαι@vppmamp διά@pg αὐτός@rpgms ὁ@ddms θεός@ndmsc πάντοτε@b ζάω@vppanms εἰς@pa ὁ@dans ἐντυγχάνω@vnpa ὑπέρ@pg αὐτός@rpgmp 
Heb 7:26  τοιοῦτος@adnmsn γάρ@cc ἐγώ@rpd-p καί@b πρέπω@viia3s ἀρχιερεύς@nnmsc ὅσιος@annmsn ἄκακος@annmsn ἀμίαντος@annmsn χωρίζω@vpxpnms ἀπό@pg ὁ@dgmp ἁμαρτωλός@angmpn καί@cc ὑψηλός@annmsc ὁ@dgmp οὐρανός@ngmpc γίνομαι@vpamnms 
Heb 7:27  ὅς@rrnms οὐ@b ἔχω@vipa3s κατά@pa ἡμέρα@nafsc ἀνάγκη@nafsc ὥσπερ@cs ὁ@dnmp ἀρχιερεύς@nnmpc πρότερος@b ὑπέρ@pg ὁ@dgfp ἴδιος@angfpn ἁμαρτία@ngfpc θυσία@nafpc ἀναφέρω@vnpa ἔπειτα@b ὁ@dgfp ὁ@dgms λαός@ngmsc οὗτος@rdans γάρ@cc ποιέω@viaa3s ἐφάπαξ@b ἑαυτοῦ@rxams ἀναφέρω@vpaanms 
Heb 7:28  ὁ@dnms νόμος@nnmsc γάρ@cc ἄνθρωπος@nampc καθίστημι@vipa3s ἀρχιερεύς@nampc ἔχω@vppaamp ἀσθένεια@nafsc ὁ@dnms λόγος@nnmsc δέ@cc ὁ@dgfs ὁρκωμοσία@ngfsc ὁ@dgfs μετά@pa ὁ@dams νόμος@namsc υἱός@namsc εἰς@pa ὁ@dams αἰών@namsc τελειόω@vpxpams 
Heb 8:1  κεφάλαιον@nnnsc δέ@cc ἐπί@pd ὁ@ddnp λέγω@vpppdnp τοιοῦτος@adamsn ἔχω@vipa1p ἀρχιερεύς@namsc ὅς@rrnms καθίζω@viaa3s ἐν@pd δεξιός@andfsn ὁ@dgms θρόνος@ngmsc ὁ@dgfs μεγαλωσύνη@ngfsc ἐν@pd ὁ@ddmp οὐρανός@ndmpc 
Heb 8:2  ὁ@dgnp ἅγιος@angnpn λειτουργός@nnmsc καί@cc ὁ@dgfs σκηνή@ngfsc ὁ@dgfs ἀληθινός@angfsn ὅς@rrafs πήγνυμι@viaa3s ὁ@dnms κύριος@nnmsc οὐ@b ἄνθρωπος@nnmsc 
Heb 8:3  πᾶς@ainmsn γάρ@cc ἀρχιερεύς@nnmsc εἰς@pa ὁ@dans προσφέρω@vnpa δῶρον@nanpc τέ@cc καί@cc θυσία@nafpc καθίστημι@vipp3s ὅθεν@b ἀναγκαῖος@annnsn ἔχω@vnpa τὶς@rians καί@b οὗτος@rdams ὅς@rrans προσφέρω@vsaa3s 
Heb 8:4  εἰ@cs μέν@x οὖν@cc εἰμί@viia3s ἐπί@pg γῆ@ngfsc οὐδέ@b ἄν@x εἰμί@viia3s ἱερεύς@nnmsc εἰμί@vppagmp ὁ@dgmp προσφέρω@vppagmp κατά@pa νόμος@namsc ὁ@danp δῶρον@nanpc 
Heb 8:5  ὅστις@rrnmp ὑπόδειγμα@ndnsc καί@cc σκιά@ndfsc λατρεύω@vipa3p ὁ@dgnp ἐπουράνιος@angnpn καθώς@cs χρηματίζω@vixp3s Μωϋσῆς@nnmsp μέλλω@vppanms ἐπιτελέω@vnpa ὁ@dafs σκηνή@nafsc ὁράω@vdpa2s γάρ@cc φημί@vipa3s ποιέω@vifa2s πᾶς@aianpn κατά@pa ὁ@dams τύπος@namsc ὁ@dams δείκνυμι@vpapams σύ@rpd-s ἐν@pd ὁ@ddns ὄρος@ndnsc 
Heb 8:6  νυνί@b δέ@cc διάφορος@angfsc τυγχάνω@vixa3s λειτουργία@ngfsc ὅσος@rrdns καί@b ἀγαθός@angfsc εἰμί@vipa3s διαθήκη@ngfsc μεσίτης@nnmsc ὅστις@rrnfs ἐπί@pd ἀγαθός@andfpc ἐπαγγελία@ndfpc νομοθετέω@vixp3s 
Heb 8:7  εἰ@cs γάρ@cc ὁ@dnfs πρῶτος@aonfsn ἐκεῖνος@rdnfs εἰμί@viia3s ἄμεμπτος@annfsn οὐ@b ἄν@x δεύτερος@aogfsn ζητέω@viip3s τόπος@nnmsc 
Heb 8:8  μέμφομαι@vppmnms γάρ@cc αὐτός@rpamp λέγω@vipa3s ἰδού@i ἡμέρα@nnfpc ἔρχομαι@vipm3p λέγω@vipa3s κύριος@nnmsc καί@cc συντελέω@vifa1s ἐπί@pa ὁ@dams οἶκος@namsc Ἰσραήλ@ngmsp καί@cc ἐπί@pa ὁ@dams οἶκος@namsc Ἰούδας@ngmsp διαθήκη@nafsc καινός@anafsn 
Heb 8:9  οὐ@b κατά@pa ὁ@dafs διαθήκη@nafsc ὅς@rrafs ποιέω@viaa1s ὁ@ddmp πατήρ@ndmpc αὐτός@rpgmp ἐν@pd ἡμέρα@ndfsc ἐπιλαμβάνω@vpamgms ἐγώ@rpg-s ὁ@dgfs χείρ@ngfsc αὐτός@rpgmp ἐξάγω@vnaa αὐτός@rpamp ἐκ@pg γῆ@ngfsc Αἴγυπτος@ngfsp ὅτι@cs αὐτός@rtnmp οὐ@b ἐμμένω@viaa3p ἐν@pd ὁ@ddfs διαθήκη@ndfsc ἐγώ@rpg-s καί+ἐγώ@cc&rpn-s ἀμελέω@viaa1s αὐτός@rpgmp λέγω@vipa3s κύριος@nnmsc 
Heb 8:10  ὅτι@cs οὗτος@rdnfs ὁ@dnfs διαθήκη@nnfsc ὅς@rrafs διατίθημι@vifm1s ὁ@ddms οἶκος@ndmsc Ἰσραήλ@ngmsp μετά@pa ὁ@dafp ἡμέρα@nafpc ἐκεῖνος@rdafp λέγω@vipa3s κύριος@nnmsc δίδωμι@vppanms νόμος@nampc ἐγώ@rpg-s εἰς@pa ὁ@dafs διάνοια@nafsc αὐτός@rpgmp καί@cc ἐπί@pa καρδία@nafpc αὐτός@rpgmp ἐπιγράφω@vifa1s αὐτός@rpamp καί@cc εἰμί@vifm1s αὐτός@rpdmp εἰς@pa θεός@namsc καί@cc αὐτός@rtnmp εἰμί@vifm3p ἐγώ@rpd-s εἰς@pa λαός@namsc 
Heb 8:11  καί@cc οὐ@b μή@x διδάσκω@vsaa3p ἕκαστος@ainmsn ὁ@dams πολίτης@namsc αὐτός@rpgms καί@cc ἕκαστος@ainmsn ὁ@dams ἀδελφός@namsc αὐτός@rpgms λέγω@vppanms γινώσκω@vdaa2s ὁ@dams κύριος@namsc ὅτι@cs πᾶς@ainmpn οἶδα@viza3p ἐγώ@rpa-s ἀπό@pg μικρός@angmsn ἕως@pg μέγας@angmsn αὐτός@rpgmp 
Heb 8:12  ὅτι@cs ἵλεως@annmsn εἰμί@vifm1s ὁ@ddfp ἀδικία@ndfpc αὐτός@rpgmp καί@cc ὁ@dgfp ἁμαρτία@ngfpc αὐτός@rpgmp οὐ@b μή@x μιμνῄσκομαι@vsap1s ἔτι@b 
Heb 8:13  ἐν@pd ὁ@ddns λέγω@vnpa καινός@anafsn παλαιόω@vixa3s ὁ@dafs πρῶτος@aoafsn ὁ@dnns δέ@cc παλαιόω@vpppnns καί@cc γηράσκω@vppanns ἐγγύς@pg ἀφανισμός@ngmsc 
Heb 9:1  ἔχω@viia3s μέν@x οὖν@cc καί@b ὁ@dnfs πρῶτος@aonfsn δικαίωμα@nanpc λατρεία@ngfsc ὁ@dans τέ@cc ἅγιος@anansn κοσμικός@anansn 
Heb 9:2  σκηνή@nnfsc γάρ@cc κατασκευάζω@viap3s ὁ@dnfs πρῶτος@aonfsn ἐν@pd ὅς@rrdfs ὁ@dnfs τέ@cc λυχνία@nnfsc καί@cc ὁ@dnfs τράπεζα@nnfsc καί@cc ὁ@dnfs πρόθεσις@nnfsc ὁ@dgmp ἄρτος@ngmpc ὅστις@rrnfs λέγω@vipp3s ἅγιος@annnpn 
Heb 9:3  μετά@pa δέ@cc ὁ@dans δεύτερος@aoansn καταπέτασμα@nansc σκηνή@nnfsc ὁ@dnfs λέγω@vpppnfs ἅγιος@annnpn ἅγιος@angnpn 
Heb 9:4  χρυσοῦς@anansn ἔχω@vppanfs θυμιατήριον@nansc καί@cc ὁ@dafs κιβωτός@nafsc ὁ@dgfs διαθήκη@ngfsc περικαλύπτω@vpxpafs πάντοθεν@b χρυσίον@ndnsc ἐν@pd ὅς@rrdfs στάμνος@nnfsc χρυσοῦς@annfsn ἔχω@vppanfs ὁ@dans μάννα@nansc καί@cc ὁ@dnfs ῥάβδος@nnfsc Ἀαρών@ngmsp ὁ@dnfs βλαστάνω@vpaanfs καί@cc ὁ@dnfp πλάξ@nnfpc ὁ@dgfs διαθήκη@ngfsc 
Heb 9:5  ὑπεράνω@pg δέ@cc αὐτός@rpgfs Χερούβ@nnnpp δόξα@ngfsc κατασκιάζω@vppannp ὁ@dans ἱλαστήριον@nansc περί@pg ὅς@rrgnp οὐ@b εἰμί@vipa3s νῦν@b λέγω@vnpa κατά@pa μέρος@nansc 
Heb 9:6  οὗτος@rdgnp δέ@cc οὕτως@b κατασκευάζω@vpxpgnp εἰς@pa μέν@x ὁ@dafs πρῶτος@aoafsn σκηνή@nafsc διά@pg πᾶς@aignsn εἴσειμι@vipa3p ὁ@dnmp ἱερεύς@nnmpc ὁ@dafp λατρεία@nafpc ἐπιτελέω@vppanmp 
Heb 9:7  εἰς@pa δέ@cc ὁ@dafs δεύτερος@aoafsn ἅπαξ@b ὁ@dgms ἐνιαυτός@ngmsc μόνος@annmsn ὁ@dnms ἀρχιερεύς@nnmsc οὐ@b χωρίς@pg αἷμα@ngnsc ὅς@rrans προσφέρω@vipa3s ὑπέρ@pg ἑαυτοῦ@rxgms καί@cc ὁ@dgnp ὁ@dgms λαός@ngmsc ἀγνόημα@ngnpc 
Heb 9:8  οὗτος@rdans δηλόω@vppagns ὁ@dgns πνεῦμα@ngnsc ὁ@dgns ἅγιος@angnsn μήπω@b φανερόω@vnxp ὁ@dafs ὁ@dgnp ἅγιος@angnpn ὁδός@nafsc ἔτι@b ὁ@dgfs πρῶτος@aogfsn σκηνή@ngfsc ἔχω@vppagfs στάσις@nafsc 
Heb 9:9  ὅστις@rrnfs παραβολή@nnfsc εἰς@pa ὁ@dams καιρός@namsc ὁ@dams ἐνίστημι@vpxaams κατά@pa ὅς@rrafs δῶρον@nnnpc τέ@cc καί@cc θυσία@nnfpc προσφέρω@vipp3p μή@x δύναμαι@vppmnfp κατά@pa συνείδησις@nafsc τελειόω@vnaa ὁ@dams λατρεύω@vppaams 
Heb 9:10  μόνος@b ἐπί@pd βρῶμα@ndnpc καί@cc πόμα@ndnpc καί@cc διάφορος@andmpn βαπτισμός@ndmpc δικαίωμα@nnnpc σάρξ@ngfsc μέχρι@pg καιρός@ngmsc διόρθωσις@ngfsc ἐπίκειμαι@vpppnnp 
Heb 9:11  Χριστός@nnmsp δέ@cc παραγίνομαι@vpamnms ἀρχιερεύς@nnmsc ὁ@dgnp γίνομαι@vpamgnp ἀγαθός@angnpn διά@pg ὁ@dgfs μέγας@angfsc καί@cc τέλειος@angfsc σκηνή@ngfsc οὐ@b χειροποίητος@angfsn οὗτος@rdnns εἰμί@vipa3s οὐ@b οὗτος@rdgfs ὁ@dgfs κτίσις@ngfsc 
Heb 9:12  οὐδέ@cc διά@pg αἷμα@ngnsc τράγος@ngmpc καί@cc μόσχος@ngmpc διά@pg δέ@cc ὁ@dgns ἴδιος@angnsn αἷμα@ngnsc εἰσέρχομαι@viaa3s ἐφάπαξ@b εἰς@pa ὁ@danp ἅγιος@ananpn αἰώνιος@anafsn λύτρωσις@nafsc εὑρίσκω@vpamnms 
Heb 9:13  εἰ@cs γάρ@cc ὁ@dnns αἷμα@nnnsc τράγος@ngmpc καί@cc ταῦρος@ngmpc καί@cc σποδός@nnfsc δάμαλις@ngfsc ῥαντίζω@vppanfs ὁ@damp κοινόω@vpxpamp ἁγιάζω@vipa3s πρός@pa ὁ@dafs ὁ@dgfs σάρξ@ngfsc καθαρότης@nafsc 
Heb 9:14  πόσος@aqdnsn μᾶλλον@b ὁ@dnns αἷμα@nnnsc ὁ@dgms Χριστός@ngmsp ὅς@rrnms διά@pg πνεῦμα@ngnsc αἰώνιος@angnsn ἑαυτοῦ@rxams προσφέρω@viaa3s ἄμωμος@anamsn ὁ@ddms θεός@ndmsc καθαρίζω@vifa3s ὁ@dafs συνείδησις@nafsc ἐγώ@rpg-p ἀπό@pg νεκρός@angnpn ἔργον@ngnpc εἰς@pa ὁ@dans λατρεύω@vnpa θεός@ndmsc ζάω@vppadms 
Heb 9:15  καί@cc διά@pa οὗτος@rdans διαθήκη@ngfsc καινός@angfsn μεσίτης@nnmsc εἰμί@vipa3s ὅπως@cs θάνατος@ngmsc γίνομαι@vpamgms εἰς@pa ἀπολύτρωσις@nafsc ὁ@dgfp ἐπί@pd ὁ@ddfs πρῶτος@aodfsn διαθήκη@ndfsc παράβασις@ngfpc ὁ@dafs ἐπαγγελία@nafsc λαμβάνω@vsaa3p ὁ@dnmp καλέω@vpxpnmp ὁ@dgfs αἰώνιος@angfsn κληρονομία@ngfsc 
Heb 9:16  ὅπου@cs γάρ@cc διαθήκη@nnfsc θάνατος@namsc ἀνάγκη@nnfsc φέρω@vnpp ὁ@dgms διατίθημι@vpamgms 
Heb 9:17  διαθήκη@nnfsc γάρ@cc ἐπί@pd νεκρός@andmpn βέβαιος@annfsn ἐπεί@cs μήποτε@x ἰσχύω@vipa3s ὅτε@cs ζάω@vipa3s ὁ@dnms διατίθημι@vpamnms 
Heb 9:18  ὅθεν@b οὐδέ@b ὁ@dnfs πρῶτος@aonfsn χωρίς@pg αἷμα@ngnsc ἐγκαινίζω@vixp3s 
Heb 9:19  λαλέω@vpapgfs γάρ@cc πᾶς@aigfsn ἐντολή@ngfsc κατά@pa ὁ@dams νόμος@namsc ὑπό@pg Μωϋσῆς@ngmsp πᾶς@aidmsn ὁ@ddms λαός@ndmsc λαμβάνω@vpaanms ὁ@dans αἷμα@nansc ὁ@dgmp μόσχος@ngmpc καί@cc ὁ@dgmp τράγος@ngmpc μετά@pg ὕδωρ@ngnsc καί@cc ἔριον@ngnsc κόκκινος@angnsn καί@cc ὕσσωπος@ngfsc/ngmsc αὐτός@rpans τέ@cc ὁ@dans βιβλίον@nansc καί@cc πᾶς@aiamsn ὁ@dams λαός@namsc ῥαντίζω@viaa3s 
Heb 9:20  λέγω@vppanms οὗτος@rdnns ὁ@dnns αἷμα@nnnsc ὁ@dgfs διαθήκη@ngfsc ὅς@rrgfs ἐντέλλομαι@viam3s πρός@pa σύ@rpa-p ὁ@dnms θεός@nnmsc 
Heb 9:21  καί@cc/b ὁ@dafs σκηνή@nafsc δέ@cc καί@cc πᾶς@aianpn ὁ@danp σκεῦος@nanpc ὁ@dgfs λειτουργία@ngfsc ὁ@ddns αἷμα@ndnsc ὁμοίως@b ῥαντίζω@viaa3s 
Heb 9:22  καί@cc/b σχεδόν@b ἐν@pd αἷμα@ndnsc πᾶς@ainnpn καθαρίζω@vipp3s κατά@pa ὁ@dams νόμος@namsc καί@cc χωρίς@pg αἱματεκχυσία@ngfsc οὐ@b γίνομαι@vipm3s ἄφεσις@nnfsc 
Heb 9:23  ἀνάγκη@nnfsc οὖν@cc ὁ@danp μέν@x ὑπόδειγμα@nanpc ὁ@dgnp ἐν@pd ὁ@ddmp οὐρανός@ndmpc οὗτος@rddnp καθαρίζω@vnpp αὐτός@rpanp δέ@cc ὁ@danp ἐπουράνιος@ananpn ἀγαθός@andfpc θυσία@ndfpc παρά@pa οὗτος@rdafp 
Heb 9:24  οὐ@b γάρ@cc εἰς@pa χειροποίητος@ananpn εἰσέρχομαι@viaa3s ἅγιος@ananpn Χριστός@nnmsp ἀντίτυπος@ananpn ὁ@dgnp ἀληθινός@angnpn ἀλλά@cc εἰς@pa αὐτός@rtams ὁ@dams οὐρανός@namsc νῦν@b ἐμφανίζω@vnap ὁ@ddns πρόσωπον@ndnsc ὁ@dgms θεός@ngmsc ὑπέρ@pg ἐγώ@rpg-p 
Heb 9:25  οὐδέ@cc ἵνα@cs πολλάκις@b προσφέρω@vspa3s ἑαυτοῦ@rxams ὥσπερ@cs ὁ@dnms ἀρχιερεύς@nnmsc εἰσέρχομαι@vipm3s εἰς@pa ὁ@danp ἅγιος@ananpn κατά@pa ἐνιαυτός@namsc ἐν@pd αἷμα@ndnsc ἀλλότριος@andnsn 
Heb 9:26  ἐπεί@cs δεῖ@viia3s αὐτός@rpams πολλάκις@b πάσχω@vnaa ἀπό@pg καταβολή@ngfsc κόσμος@ngmsc νυνί@b δέ@cc ἅπαξ@b ἐπί@pd συντέλεια@ndfsc ὁ@dgmp αἰών@ngmpc εἰς@pa ἀθέτησις@nafsc ὁ@dgfs ἁμαρτία@ngfsc διά@pg ὁ@dgfs θυσία@ngfsc αὐτός@rpgms φανερόω@vixp3s 
Heb 9:27  καί@cc κατά@pa ὅσος@rrans ἀπόκειμαι@vipp3s ὁ@ddmp ἄνθρωπος@ndmpc ἅπαξ@b ἀποθνῄσκω@vnaa μετά@pa δέ@cc οὗτος@rdans κρίσις@nnfsc 
Heb 9:28  οὕτως@b καί@b ὁ@dnms Χριστός@nnmsp ἅπαξ@b προσφέρω@vpapnms εἰς@pa ὁ@dans πολύς@angmpn ἀναφέρω@vnaa ἁμαρτία@nafpc ἐκ@pg δεύτερος@aogmsn χωρίς@pg ἁμαρτία@ngfsc ὁράω@vifp3s ὁ@ddmp αὐτός@rpams ἀπεκδέχομαι@vppmdmp εἰς@pa σωτηρία@nafsc 
Heb 10:1  σκιά@nafsc γάρ@cc ἔχω@vppanms ὁ@dnms νόμος@nnmsc ὁ@dgnp μέλλω@vppagnp ἀγαθός@angnpn οὐ@b αὐτός@rtafs ὁ@dafs εἰκών@nafsc ὁ@dgnp πρᾶγμα@ngnpc κατά@pa ἐνιαυτός@namsc ὁ@ddfp αὐτός@atdfpn θυσία@ndfpc ὅς@rrafp προσφέρω@vipa3p εἰς@pa ὁ@dans διηνεκής@anansn οὐδέποτε@b δύναμαι@vipm3s ὁ@damp προσέρχομαι@vppmamp τελειόω@vnaa 
Heb 10:2  ἐπεί@cs οὐ@b ἄν@x παύω@viam3p προσφέρω@vpppnfp διά@pa ὁ@dans μηδείς@aiafsn ἔχω@vnpa ἔτι@b συνείδησις@nafsc ἁμαρτία@ngfpc ὁ@damp λατρεύω@vppaamp ἅπαξ@b καθαρίζω@vpxpamp 
Heb 10:3  ἀλλά@cc ἐν@pd αὐτός@rpdfp ἀνάμνησις@nnfsc ἁμαρτία@ngfpc κατά@pa ἐνιαυτός@namsc 
Heb 10:4  ἀδύνατος@annnsn γάρ@cc αἷμα@nansc ταῦρος@ngmpc καί@cc τράγος@ngmpc ἀφαιρέω@vnpa ἁμαρτία@nafpc 
Heb 10:5  διό@cc εἰσέρχομαι@vppmnms εἰς@pa ὁ@dams κόσμος@namsc λέγω@vipa3s θυσία@nafsc καί@cc προσφορά@nafsc οὐ@b θέλω@viaa2s σῶμα@nansc δέ@cc καταρτίζω@viam2s ἐγώ@rpd-s 
Heb 10:6  ὁλοκαύτωμα@nanpc καί@cc περί@pg ἁμαρτία@ngfsc οὐ@b εὐδοκέω@viaa2s 
Heb 10:7  τότε@b λέγω@viaa1s ἰδού@i ἥκω@vipa1s ἐν@pd κεφαλίς@ndfsc βιβλίον@ngnsc γράφω@vixp3s περί@pg ἐγώ@rpg-s ὁ@dgns ποιέω@vnaa ὁ@dnms θεός@nnmsc ὁ@dans θέλημα@nansc σύ@rpg-s 
Heb 10:8  ἀνώτερος@anansc λέγω@vppanms ὅτι@cs θυσία@nafpc καί@cc προσφορά@nafpc καί@cc ὁλοκαύτωμα@nanpc καί@cc περί@pg ἁμαρτία@ngfsc οὐ@b θέλω@viaa2s οὐδέ@cc εὐδοκέω@viaa2s ὅστις@rrnfp κατά@pa νόμος@namsc προσφέρω@vipp3p 
Heb 10:9  τότε@b λέγω@vixa3s ἰδού@i ἥκω@vipa1s ὁ@dgns ποιέω@vnaa ὁ@dans θέλημα@nansc σύ@rpg-s ἀναιρέω@vipa3s ὁ@dans πρῶτος@aoansn ἵνα@cs ὁ@dans δεύτερος@aoansn ἵστημι@vsaa3s 
Heb 10:10  ἐν@pd ὅς@rrdns θέλημα@ndnsc ἁγιάζω@vpxpnmp εἰμί@vipa1p διά@pg ὁ@dgfs προσφορά@ngfsc ὁ@dgns σῶμα@ngnsc Ἰησοῦς@ngmsp Χριστός@ngmsp ἐφάπαξ@b 
Heb 10:11  καί@cc πᾶς@ainmsn μέν@x ἱερεύς@nnmsc ἵστημι@vixa3s κατά@pa ἡμέρα@nafsc λειτουργέω@vppanms καί@cc ὁ@dafp αὐτός@atafpn πολλάκις@b προσφέρω@vppanms θυσία@nafpc ὅστις@rrnfp οὐδέποτε@b δύναμαι@vipm3p περιαιρέω@vnaa ἁμαρτία@nafpc 
Heb 10:12  οὗτος@rdnms δέ@cc εἷς@acafsn ὑπέρ@pg ἁμαρτία@ngfpc προσφέρω@vpaanms θυσία@nafsc εἰς@pa ὁ@dans διηνεκής@anansn καθίζω@viaa3s ἐν@pd δεξιός@andfsn ὁ@dgms θεός@ngmsc 
Heb 10:13  ὁ@dans λοιπός@anansn ἐκδέχομαι@vppmnms ἕως@cs τίθημι@vsap3p ὁ@dnmp ἐχθρός@annmpn αὐτός@rpgms ὑποπόδιον@nnnsc ὁ@dgmp πούς@ngmpc αὐτός@rpgms 
Heb 10:14  εἷς@acdfsn γάρ@cc προσφορά@ndfsc τελειόω@vixa3s εἰς@pa ὁ@dans διηνεκής@anansn ὁ@damp ἁγιάζω@vpppamp 
Heb 10:15  μαρτυρέω@vipa3s δέ@cc ἐγώ@rpd-p καί@b ὁ@dnns πνεῦμα@nnnsc ὁ@dnns ἅγιος@annnsn μετά@pa γάρ@cc ὁ@dans λέγω@vnxa 
Heb 10:16  οὗτος@rdnfs ὁ@dnfs διαθήκη@nnfsc ὅς@rrafs διατίθημι@vifm1s πρός@pa αὐτός@rpamp μετά@pa ὁ@dafp ἡμέρα@nafpc ἐκεῖνος@rdafp λέγω@vipa3s κύριος@nnmsc δίδωμι@vppanms νόμος@nampc ἐγώ@rpg-s ἐπί@pa καρδία@nafpc αὐτός@rpgmp καί@cc/b ἐπί@pa ὁ@dafs διάνοια@nafsc αὐτός@rpgmp ἐπιγράφω@vifa1s αὐτός@rpamp 
Heb 10:17  καί@cc ὁ@dgfp ἁμαρτία@ngfpc αὐτός@rpgmp καί@cc ὁ@dgfp ἀνομία@ngfpc αὐτός@rpgmp οὐ@b μή@x μιμνῄσκομαι@vifp1s ἔτι@b 
Heb 10:18  ὅπου@cs δέ@cc ἄφεσις@nnfsc οὗτος@rdgfp οὐκέτι@b προσφορά@nnfsc περί@pg ἁμαρτία@ngfsc 
Heb 10:19  ἔχω@vppanmp οὖν@cc ἀδελφός@nvmpc παρρησία@nafsc εἰς@pa ὁ@dafs εἴσοδος@nafsc ὁ@dgnp ἅγιος@angnpn ἐν@pd ὁ@ddns αἷμα@ndnsc Ἰησοῦς@ngmsp 
