Mat 1:1  βίβλος@nnfsc γένεσις@ngfsc Ἰησοῦς@ngmsp Χριστός@ngmsp υἱός@ngmsc Δαυίδ@ngmsp υἱός@ngmsc Ἀβραάμ@ngmsp 
Mat 26:38  τότε@b λέγω@vipa3s αὐτός@rpdmp περίλυπος@annfsn εἰμί@vipa3s ὁ@dnfs ψυχή@nnfsc ἐγώ@rpg-s ἕως@pg θάνατος@ngmsc μένω@vdaa2p ὧδε@b καί@cc γρηγορέω@vdpa2p μετά@pg ἐγώ@rpg-s 
Mat 26:39  καί@cc προέρχομαι@vpaanms μικρός@anansn πίπτω@viaa3s ἐπί@pa πρόσωπον@nansc αὐτός@rpgms προσεύχομαι@vppmnms καί@cc λέγω@vppanms πατήρ@nvmsc ἐγώ@rpg-s εἰ@cs δυνατός@annnsn εἰμί@vipa3s παρέρχομαι@vdaa3s ἀπό@pg ἐγώ@rpg-s ὁ@dnns ποτήριον@nnnsc οὗτος@rdnns πλήν@cc οὐ@b ὡς@cs ἐγώ@rpn-s θέλω@vipa1s ἀλλά@cc ὡς@cs σύ@rpn-s 
Mat 26:40  καί@cc ἔρχομαι@vipm3s πρός@pa ὁ@damp μαθητής@nampc καί@cc εὑρίσκω@vipa3s αὐτός@rpamp καθεύδω@vppaamp καί@cc λέγω@vipa3s ὁ@ddms Πέτρος@ndmsp οὕτως@b οὐ@b ἰσχύω@viaa2p εἷς@acafsn ὥρα@nafsc γρηγορέω@vnaa μετά@pg ἐγώ@rpg-s 
Mat 26:41  γρηγορέω@vdpa2p καί@cc προσεύχομαι@vdpm2p ἵνα@cs μή@x εἰσέρχομαι@vsaa2p εἰς@pa πειρασμός@namsc ὁ@dnns μέν@x πνεῦμα@nnnsc πρόθυμος@annnsn ὁ@dnfs δέ@cc σάρξ@nnfsc ἀσθενής@annfsn 
Mat 26:42  πάλιν@b ἐκ@pg δεύτερος@aognsn ἀπέρχομαι@vpaanms προσεύχομαι@viam3s λέγω@vppanms πατήρ@nvmsc ἐγώ@rpg-s εἰ@cs οὐ@b δύναμαι@vipm3s οὗτος@rdnns παρέρχομαι@vnaa ἐάν@cs μή@x αὐτός@rpans πίνω@vsaa1s γίνομαι@vdap3s ὁ@dnns θέλημα@nnnsc σύ@rpg-s 
Mat 26:43  καί@cc ἔρχομαι@vpaanms πάλιν@b εὑρίσκω@viaa3s αὐτός@rpamp καθεύδω@vppaamp εἰμί@viia3p γάρ@cc αὐτός@rpgmp ὁ@dnmp ὀφθαλμός@nnmpc βαρέω@vpxpnmp 
Mat 26:44  καί@cc ἀφίημι@vpaanms αὐτός@rpamp πάλιν@b ἀπέρχομαι@vpaanms προσεύχομαι@viam3s ἐκ@pg τρίτος@aognsn ὁ@dams αὐτός@atamsn λόγος@namsc λέγω@vpaanms πάλιν@b 
Mat 26:45  τότε@b ἔρχομαι@vipm3s πρός@pa ὁ@damp μαθητής@nampc καί@cc λέγω@vipa3s αὐτός@rpdmp καθεύδω@vdpa2p ὁ@dans λοιπός@anansn καί@cc ἀναπαύω@vdpm2p ἰδού@i ἐγγίζω@vixa3s ὁ@dnfs ὥρα@nnfsc καί@cc ὁ@dnms υἱός@nnmsc ὁ@dgms ἄνθρωπος@ngmsc παραδίδωμι@vipp3s εἰς@pa χείρ@nafpc ἁμαρτωλός@angmpn 
Mat 26:46  ἐγείρω@vdpp2p ἄγω@vspa1p ἰδού@i ἐγγίζω@vixa3s ὁ@dnms παραδίδωμι@vppanms ἐγώ@rpa-s 
Mat 26:47  καί@cc ἔτι@b αὐτός@rpgms λαλέω@vppagms ἰδού@i Ἰούδας@nnmsp εἷς@acnmsn ὁ@dgmp δώδεκα@ac---n ἔρχομαι@viaa3s καί@cc μετά@pg αὐτός@rpgms ὄχλος@nnmsc πολύς@annmsn μετά@pg μάχαιρα@ngfpc καί@cc ξύλον@ngnpc ἀπό@pg ὁ@dgmp ἀρχιερεύς@ngmpc καί@cc πρεσβύτερος@angmpc ὁ@dgms λαός@ngmsc 
Mat 26:48  ὁ@dnms δέ@cc παραδίδωμι@vppanms αὐτός@rpams δίδωμι@viaa3s αὐτός@rpdmp σημεῖον@nansc λέγω@vppanms ὅς@rrams ἄν@x φιλέω@vsaa1s αὐτός@rtnms εἰμί@vipa3s κρατέω@vdaa2p αὐτός@rpams 
Mat 26:49  καί@cc εὐθέως@b προσέρχομαι@vpaanms ὁ@ddms Ἰησοῦς@ndmsp λέγω@viaa3s χαίρω@vdpa2s ῥαββί@nvmsc καί@cc καταφιλέω@viaa3s αὐτός@rpams 
Mat 26:50  ὁ@dnms δέ@cc Ἰησοῦς@nnmsp λέγω@viaa3s αὐτός@rpdms ἑταῖρος@nvmsc ἐπί@pa ὅς@rrans πάρειμι@vipa2s τότε@b προσέρχομαι@vpaanmp ἐπιβάλλω@viaa3p ὁ@dafp χείρ@nafpc ἐπί@pa ὁ@dams Ἰησοῦς@namsp καί@cc κρατέω@viaa3p αὐτός@rpams 
Mat 26:51  καί@cc ἰδού@i εἷς@acnmsn ὁ@dgmp μετά@pg Ἰησοῦς@ngmsp ἐκτείνω@vpaanms ὁ@dafs χείρ@nafsc ἀποσπάω@viaa3s ὁ@dafs μάχαιρα@nafsc αὐτός@rpgms καί@cc πατάσσω@vpaanms ὁ@dams δοῦλος@namsc ὁ@dgms ἀρχιερεύς@ngmsc ἀφαιρέω@viaa3s αὐτός@rpgms ὁ@dans ὠτίον@nansc 
Mat 26:52  τότε@b λέγω@vipa3s αὐτός@rpdms ὁ@dnms Ἰησοῦς@nnmsp ἀποστρέφω@vdaa2s ὁ@dafs μάχαιρα@nafsc σύ@rpg-s εἰς@pa ὁ@dams τόπος@namsc αὐτός@rpgfs πᾶς@ainmpn γάρ@cc ὁ@dnmp λαμβάνω@vpaanmp μάχαιρα@nafsc ἐν@pd μάχαιρα@ndfsc ἀπόλλυμι@vifm3p 
Mat 26:53  ἤ@cc δοκέω@vipa2s ὅτι@cs οὐ@b δύναμαι@vipm1s παρακαλέω@vnaa ὁ@dams πατήρ@namsc ἐγώ@rpg-s καί@cc παρίστημι@vifa3s ἐγώ@rpd-s ἄρτι@b πολύς@ananpc δώδεκα@ac---n λεγιών@nafpc ἄγγελος@ngmpc 
Mat 26:54  πῶς@b οὖν@cc πληρόω@vsap3p ὁ@dnfp γραφή@nnfpc ὅτι@cs οὕτως@b δεῖ@vipa3s γίνομαι@vnam 
Mat 26:55  ἐν@pd ἐκεῖνος@rddfs ὁ@ddfs ὥρα@ndfsc λέγω@viaa3s ὁ@dnms Ἰησοῦς@nnmsp ὁ@ddmp ὄχλος@ndmpc ὡς@cs ἐπί@pa λῃστής@namsc ἐξέρχομαι@viaa2p μετά@pg μάχαιρα@ngfpc καί@cc ξύλον@ngnpc συλλαμβάνω@vnaa ἐγώ@rpa-s κατά@pa ἡμέρα@nafsc ἐν@pd ὁ@ddns ἱερόν@ndnsc καθέζομαι@viim1s διδάσκω@vppanms καί@cc οὐ@b κρατέω@viaa2p ἐγώ@rpa-s 
Mat 26:56  οὗτος@rdnns δέ@cc ὅλος@annnsn γίνομαι@vixa3s ἵνα@cs πληρόω@vsap3p ὁ@dnfp γραφή@nnfpc ὁ@dgmp προφήτης@ngmpc τότε@b ὁ@dnmp μαθητής@nnmpc πᾶς@ainmpn ἀφίημι@vpaanmp αὐτός@rpams φεύγω@viaa3p 
Mat 26:57  ὁ@dnmp δέ@cc κρατέω@vpaanmp ὁ@dams Ἰησοῦς@namsp ἀπάγω@viaa3p πρός@pa Καϊάφας@namsp ὁ@dams ἀρχιερεύς@namsc ὅπου@cs ὁ@dnmp γραμματεύς@nnmpc καί@cc ὁ@dnmp πρεσβύτερος@annmpc συνάγω@viap3p 
Mat 26:58  ὁ@dnms δέ@cc Πέτρος@nnmsp ἀκολουθέω@viia3s αὐτός@rpdms ἀπό@pg μακρόθεν@b ἕως@pg ὁ@dgfs αὐλή@ngfsc ὁ@dgms ἀρχιερεύς@ngmsc καί@cc εἰσέρχομαι@vpaanms ἔσω@b κάθημαι@viim3s μετά@pg ὁ@dgmp ὑπηρέτης@ngmpc ὁράω@vnaa ὁ@dans τέλος@nansc 
Mat 26:59  ὁ@dnmp δέ@cc ἀρχιερεύς@nnmpc καί@cc ὁ@dnns συνέδριον@nnnsc ὅλος@annnsn ζητέω@viia3p ψευδομαρτυρία@nafsc κατά@pg ὁ@dgms Ἰησοῦς@ngmsp ὅπως@cs αὐτός@rpams θανατόω@vsaa3p 
Mat 26:60  καί@cc οὐ@b εὑρίσκω@viaa3p πολύς@angmpn προσέρχομαι@vpaagmp ψευδόμαρτυς@ngmpc ὕστερος@b δέ@cc προσέρχομαι@vpaanmp δύο@acnmpn 
Mat 26:61  λέγω@viaa3p οὗτος@rdnms φημί@viaa3s/viia3s δύναμαι@vipm1s καταλύω@vnaa ὁ@dams ναός@namsc ὁ@dgms θεός@ngmsc καί@cc διά@pg τρεῖς@acgfpn ἡμέρα@ngfpc οἰκοδομέω@vnaa 
Mat 26:62  καί@cc ἀνίστημι@vpaanms ὁ@dnms ἀρχιερεύς@nnmsc λέγω@viaa3s αὐτός@rpdms οὐδείς@rians ἀποκρίνομαι@vipm2s τίς@rqans οὗτος@rdnmp σύ@rpg-s καταμαρτυρέω@vipa3p 
Mat 26:63  ὁ@dnms δέ@cc Ἰησοῦς@nnmsp σιωπάω@viia3s καί@cc ὁ@dnms ἀρχιερεύς@nnmsc λέγω@viaa3s αὐτός@rpdms ἐξορκίζω@vipa1s σύ@rpa-s κατά@pg ὁ@dgms θεός@ngmsc ὁ@dgms ζάω@vppagms ἵνα@cs ἐγώ@rpd-p λέγω@vsaa2s εἰ@x σύ@rpn-s εἰμί@vipa2s ὁ@dnms Χριστός@nnmsp ὁ@dnms υἱός@nnmsc ὁ@dgms θεός@ngmsc 
Mat 26:64  λέγω@vipa3s αὐτός@rpdms ὁ@dnms Ἰησοῦς@nnmsp σύ@rpn-s λέγω@viaa2s πλήν@cc λέγω@vipa1s σύ@rpd-p ἀπό@pg ἄρτι@b ὁράω@vifm2p ὁ@dams υἱός@namsc ὁ@dgms ἄνθρωπος@ngmsc κάθημαι@vppmams ἐκ@pg δεξιός@angnpn ὁ@dgfs δύναμις@ngfsc καί@cc ἔρχομαι@vppmams ἐπί@pg ὁ@dgfp νεφέλη@ngfpc ὁ@dgms οὐρανός@ngmsc 
Mat 26:65  τότε@b ὁ@dnms ἀρχιερεύς@nnmsc διαρρήγνυμι@viaa3s ὁ@danp ἱμάτιον@nanpc αὐτός@rpgms λέγω@vppanms βλασφημέω@viaa3s τίς@rqans ἔτι@b χρεία@nafsc ἔχω@vipa1p μάρτυς@ngmpc ὁράω@i νῦν@b ἀκούω@viaa2p ὁ@dafs βλασφημία@nafsc 
Mat 26:66  τίς@rqnns σύ@rpd-p δοκέω@vipa3s ὁ@dnmp δέ@cc ἀποκρίνομαι@vpapnmp λέγω@viaa3p ἔνοχος@annmsn θάνατος@ngmsc εἰμί@vipa3s 
Mat 26:67  τότε@b ἐμπτύω@viaa3p εἰς@pa ὁ@dans πρόσωπον@nansc αὐτός@rpgms καί@cc κολαφίζω@viaa3p αὐτός@rpams ὁ@dnmp δέ@cc ῥαπίζω@viaa3p 
Mat 26:68  λέγω@vppanmp προφητεύω@vdaa2s ἐγώ@rpd-p Χριστός@nvmsp τίς@rqnms εἰμί@vipa3s ὁ@dnms παίω@vpaanms σύ@rpa-s 
Mat 26:69  ὁ@dnms δέ@cc Πέτρος@nnmsp κάθημαι@viim3s ἔξω@b ἐν@pd ὁ@ddfs αὐλή@ndfsc καί@cc προσέρχομαι@viaa3s αὐτός@rpdms εἷς@acnfsn παιδίσκη@nnfsc λέγω@vppanfs καί@b σύ@rpn-s εἰμί@viia2s μετά@pg Ἰησοῦς@ngmsp ὁ@dgms Γαλιλαῖος@angmsn 
Mat 26:70  ὁ@dnms δέ@cc ἀρνέομαι@viam3s ἔμπροσθεν@pg πᾶς@aigmpn λέγω@vppanms οὐ@b οἶδα@vixa1s τίς@rqans λέγω@vipa2s 
Mat 26:71  ἐξέρχομαι@vpaaams δέ@cc εἰς@pa ὁ@dams πυλών@namsc ὁράω@viaa3s αὐτός@rpams ἄλλος@ainfsn καί@cc λέγω@vipa3s ὁ@ddmp ἐκεῖ@b οὗτος@rdnms εἰμί@viia3s μετά@pg Ἰησοῦς@ngmsp ὁ@dgms Ναζωραῖος@ngmsp 
Mat 26:72  καί@cc πάλιν@b ἀρνέομαι@viam3s μετά@pg ὅρκος@ngmsc ὅτι@cs οὐ@b οἶδα@vixa1s ὁ@dams ἄνθρωπος@namsc 
Mat 26:73  μετά@pa μικρός@anansn δέ@cc προσέρχομαι@vpaanmp ὁ@dnmp ἵστημι@vpxanmp λέγω@viaa3p ὁ@ddms Πέτρος@ndmsp ἀληθῶς@b καί@b σύ@rpn-s ἐκ@pg αὐτός@rpgmp εἰμί@vipa2s καί@b γάρ@cc ὁ@dnfs λαλιά@nnfsc σύ@rpg-s δῆλος@anamsn σύ@rpa-s ποιέω@vipa3s 
Mat 26:74  τότε@b ἄρχω@viam3s καταθεματίζω@vnpa καί@cc ὄμνυμι@vnpa ὅτι@cs οὐ@b οἶδα@vixa1s ὁ@dams ἄνθρωπος@namsc καί@cc εὐθέως@b ἀλέκτωρ@nnmsc φωνέω@viaa3s 
Mat 26:75  καί@cc μιμνῄσκομαι@viap3s ὁ@dnms Πέτρος@nnmsp ὁ@dgns ῥῆμα@ngnsc Ἰησοῦς@ngmsp λέγω@vpxagms ὅτι@cs πρίν@cs ἀλέκτωρ@namsc φωνέω@vnaa τρίς@b ἀπαρνέομαι@vifm2s ἐγώ@rpa-s καί@cc ἐξέρχομαι@vpaanms ἔξω@b κλαίω@viaa3s πικρῶς@b 
Mat 27:1  πρωΐα@ngfsc δέ@cc γίνομαι@vpamgfs συμβούλιον@nansc λαμβάνω@viaa3p πᾶς@ainmpn ὁ@dnmp ἀρχιερεύς@nnmpc καί@cc ὁ@dnmp πρεσβύτερος@annmpc ὁ@dgms λαός@ngmsc κατά@pg ὁ@dgms Ἰησοῦς@ngmsp ὥστε@cs θανατόω@vnaa αὐτός@rpams 
Mat 27:2  καί@cc δέω@vpaanmp αὐτός@rpams ἀπάγω@viaa3p καί@cc παραδίδωμι@viaa3p Πιλᾶτος@ndmsp ὁ@ddms ἡγεμών@ndmsc 
Mat 27:3  τότε@b ὁράω@vpaanms Ἰούδας@nnmsp ὁ@dnms παραδίδωμι@vppanms αὐτός@rpams ὅτι@cs κατακρίνω@viap3s μεταμέλομαι@vpapnms στρέφω@viaa3s ὁ@danp τριάκοντα@ac---n ἀργύριον@nanpc ὁ@ddmp ἀρχιερεύς@ndmpc καί@cc πρεσβύτερος@andmpc 
Mat 27:4  λέγω@vppanms ἁμαρτάνω@viaa1s παραδίδωμι@vpaanms αἷμα@nansc ἀθῷος@anansn ὁ@dnmp δέ@cc λέγω@viaa3p τίς@rqnns πρός@pa ἐγώ@rpa-p σύ@rpn-s ὁράω@vifm2s 
Mat 27:5  καί@cc ῥίπτω@vpaanms ὁ@danp ἀργύριον@nanpc εἰς@pa ὁ@dams ναός@namsc ἀναχωρέω@viaa3s καί@cc ἀπέρχομαι@vpaanms ἀπάγχω@viam3s 
Mat 27:6  ὁ@dnmp δέ@cc ἀρχιερεύς@nnmpc λαμβάνω@vpaanmp ὁ@danp ἀργύριον@nanpc λέγω@viaa3p οὐ@b ἔξειμι@vipa3s βάλλω@vnaa αὐτός@rpanp εἰς@pa ὁ@dams κορβανᾶς@namsc ἐπεί@cs τιμή@nnfsc αἷμα@ngnsc εἰμί@vipa3s 
Mat 27:7  συμβούλιον@nansc δέ@cc λαμβάνω@vpaanmp ἀγοράζω@viaa3p ἐκ@pg αὐτός@rpgnp ὁ@dams ἀγρός@namsc ὁ@dgms κεραμεύς@ngmsc εἰς@pa ταφή@nafsc ὁ@ddmp ξένος@andmpn 
Mat 27:8  διό@cc καλέω@viap3s ὁ@dnms ἀγρός@nnmsc ἐκεῖνος@rdnms ἀγρός@nnmsc αἷμα@ngnsc ἕως@pg ὁ@dgfs σήμερον@b 
Mat 27:9  τότε@b πληρόω@viap3s ὁ@dnns λέγω@vpapnns διά@pg Ἰερεμίας@ngmsp ὁ@dgms προφήτης@ngmsc λέγω@vppagms καί@b λαμβάνω@viaa3p ὁ@danp τριάκοντα@ac---n ἀργύριον@nanpc ὁ@dafs τιμή@nafsc ὁ@dgms τιμάω@vpxpgms ὅς@rrams τιμάω@viam3p ἀπό@pg υἱός@ngmpc Ἰσραήλ@ngmsp 
Mat 27:10  καί@cc δίδωμι@viaa3p αὐτός@rpanp εἰς@pa ὁ@dams ἀγρός@namsc ὁ@dgms κεραμεύς@ngmsc καθά@cs συντάσσω@viaa3s ἐγώ@rpd-s κύριος@nnmsc 
Mat 27:11  ὁ@dnms δέ@cc Ἰησοῦς@nnmsp ἵστημι@viap3s ἔμπροσθεν@pg ὁ@dgms ἡγεμών@ngmsc καί@cc ἐπερωτάω@viaa3s αὐτός@rpams ὁ@dnms ἡγεμών@nnmsc λέγω@vppanms σύ@rpn-s εἰμί@vipa2s ὁ@dnms βασιλεύς@nnmsc ὁ@dgmp Ἰουδαῖος@angmpn ὁ@dnms δέ@cc Ἰησοῦς@nnmsp φημί@viaa3s/viia3s σύ@rpn-s λέγω@vipa2s 
Mat 27:12  καί@cc ἐν@pd ὁ@ddns κατηγορέω@vnpp αὐτός@rpams ὑπό@pg ὁ@dgmp ἀρχιερεύς@ngmpc καί@cc πρεσβύτερος@angmpc οὐδείς@rians ἀποκρίνομαι@viam3s 
Mat 27:13  τότε@b λέγω@vipa3s αὐτός@rpdms ὁ@dnms Πιλᾶτος@nnmsp οὐ@b ἀκούω@vipa2s πόσος@aqanpn σύ@rpg-s καταμαρτυρέω@vipa3p 
Mat 27:14  καί@cc οὐ@b ἀποκρίνομαι@viap3s αὐτός@rpdms πρός@pa οὐδέ@b εἷς@acansn ῥῆμα@nansc ὥστε@cs θαυμάζω@vnpa ὁ@dams ἡγεμών@namsc λίαν@b 
Mat 27:15  κατά@pa δέ@cc ἑορτή@nafsc εἴωθα@viya3s ὁ@dnms ἡγεμών@nnmsc ἀπολύω@vnpa εἷς@acamsn ὁ@ddms ὄχλος@ndmsc δέσμιος@anamsn ὅς@rrams θέλω@viia3p 
Mat 27:16  ἔχω@viia3p δέ@cc τότε@b δέσμιος@anamsn ἐπίσημος@anamsn λέγω@vpppams Ἰησοῦς@namsp Βαραββᾶς@namsp 
Mat 27:17  συνάγω@vpxpgmp οὖν@cc αὐτός@rpgmp λέγω@viaa3s αὐτός@rpdmp ὁ@dnms Πιλᾶτος@nnmsp τίς@rqams θέλω@vipa2p ἀπολύω@vsaa1s σύ@rpd-p Ἰησοῦς@namsp ὁ@dams Βαραββᾶς@namsp ἤ@cc Ἰησοῦς@namsp ὁ@dams λέγω@vpppams Χριστός@namsp 
Mat 27:18  οἶδα@viya3s γάρ@cc ὅτι@cs διά@pa φθόνος@namsc παραδίδωμι@viaa3p αὐτός@rpams 
Mat 27:19  κάθημαι@vppmgms δέ@cc αὐτός@rpgms ἐπί@pg ὁ@dgns βῆμα@ngnsc ἀποστέλλω@viaa3s πρός@pa αὐτός@rpams ὁ@dnfs γυνή@nnfsc αὐτός@rpgms λέγω@vppanfs μηδείς@rinns σύ@rpd-s καί@cc ὁ@ddms δίκαιος@andmsn ἐκεῖνος@rddms πολύς@ananpn γάρ@cc πάσχω@viaa1s σήμερον@b κατά@pa ὄναρ@nansc διά@pa αὐτός@rpams 
Mat 27:20  ὁ@dnmp δέ@cc ἀρχιερεύς@nnmpc καί@cc ὁ@dnmp πρεσβύτερος@annmpc πείθω@viaa3p ὁ@damp ὄχλος@nampc ἵνα@cs αἰτέω@vsam3p ὁ@dams Βαραββᾶς@namsp ὁ@dams δέ@cc Ἰησοῦς@namsp ἀπόλλυμι@vsaa3p 
Mat 27:21  ἀποκρίνομαι@vpapnms δέ@cc ὁ@dnms ἡγεμών@nnmsc λέγω@viaa3s αὐτός@rpdmp τίς@rqams θέλω@vipa2p ἀπό@pg ὁ@dgmp δύο@acgmpn ἀπολύω@vsaa1s σύ@rpd-p ὁ@dnmp δέ@cc λέγω@viaa3p ὁ@dams Βαραββᾶς@namsp 
Mat 27:22  λέγω@vipa3s αὐτός@rpdmp ὁ@dnms Πιλᾶτος@nnmsp τίς@rqans οὖν@cc ποιέω@vsaa1s Ἰησοῦς@namsp ὁ@dams λέγω@vpppams Χριστός@namsp λέγω@vipa3p πᾶς@ainmpn σταυρόω@vdap3s 
Mat 27:23  ὁ@dnms δέ@cc φημί@viaa3s/viia3s τίς@rqans γάρ@cc κακός@anansn ποιέω@viaa3s ὁ@dnmp δέ@cc περισσῶς@b κράζω@viia3p λέγω@vppanmp σταυρόω@vdap3s 
Mat 27:24  ὁράω@vpaanms δέ@cc ὁ@dnms Πιλᾶτος@nnmsp ὅτι@cs οὐδείς@rians ὠφελέω@vipa3s ἀλλά@cc μᾶλλον@b θόρυβος@nnmsc γίνομαι@vipm3s λαμβάνω@vpaanms ὕδωρ@nansc ἀπονίπτω@viam3s ὁ@dafp χείρ@nafpc ἀπέναντι@pg ὁ@dgms ὄχλος@ngmsc λέγω@vppanms ἀθῷος@annmsn εἰμί@vipa1s ἀπό@pg ὁ@dgns αἷμα@ngnsc οὗτος@rdgms σύ@rpn-p ὁράω@vifm2p 
Mat 27:25  καί@cc ἀποκρίνομαι@vpapnms πᾶς@ainmsn ὁ@dnms λαός@nnmsc λέγω@viaa3s ὁ@dnns αἷμα@nnnsc αὐτός@rpgms ἐπί@pa ἐγώ@rpa-p καί@cc ἐπί@pa ὁ@danp τέκνον@nanpc ἐγώ@rpg-p 
Mat 27:26  τότε@b ἀπολύω@viaa3s αὐτός@rpdmp ὁ@dams Βαραββᾶς@namsp ὁ@dams δέ@cc Ἰησοῦς@namsp φραγελλόω@vpaanms παραδίδωμι@viaa3s ἵνα@cs σταυρόω@vsap3s 
Mat 27:27  τότε@b ὁ@dnmp στρατιώτης@nnmpc ὁ@dgms ἡγεμών@ngmsc παραλαμβάνω@vpaanmp ὁ@dams Ἰησοῦς@namsp εἰς@pa ὁ@dans πραιτώριον@nansc συνάγω@viaa3p ἐπί@pa αὐτός@rpams ὅλος@anafsn ὁ@dafs σπεῖρα@nafsc 
Mat 27:28  καί@cc ἐκδύω@vpaanmp αὐτός@rpams χλαμύς@nafsc κόκκινος@anafsn περιτίθημι@viaa3p αὐτός@rpdms 
Mat 27:29  καί@cc πλέκω@vpaanmp στέφανος@namsc ἐκ@pg ἄκανθα@ngfpc ἐπιτίθημι@viaa3p ἐπί@pg ὁ@dgfs κεφαλή@ngfsc αὐτός@rpgms καί@cc κάλαμος@namsc ἐν@pd ὁ@ddfs δεξιός@andfsn αὐτός@rpgms καί@cc γονυπετέω@vpaanmp ἔμπροσθεν@pg αὐτός@rpgms ἐμπαίζω@viaa3p αὐτός@rpdms λέγω@vppanmp χαίρω@vdpa2s βασιλεύς@nvmsc ὁ@dgmp Ἰουδαῖος@angmpn 
Mat 27:30  καί@cc ἐμπτύω@vpaanmp εἰς@pa αὐτός@rpams λαμβάνω@viaa3p ὁ@dams κάλαμος@namsc καί@cc τύπτω@viia3p εἰς@pa ὁ@dafs κεφαλή@nafsc αὐτός@rpgms 
Mat 27:31  καί@cc ὅτε@cs ἐμπαίζω@viaa3p αὐτός@rpdms ἐκδύω@viaa3p αὐτός@rpams ὁ@dafs χλαμύς@nafsc καί@cc ἐνδύω@viaa3p αὐτός@rpams ὁ@danp ἱμάτιον@nanpc αὐτός@rpgms καί@cc ἀπάγω@viaa3p αὐτός@rpams εἰς@pa ὁ@dans σταυρόω@vnaa 
Mat 27:32  ἐξέρχομαι@vppmnmp δέ@cc εὑρίσκω@viaa3p ἄνθρωπος@namsc Κυρηναῖος@namsp ὄνομα@ndnsc Σίμων@namsp οὗτος@rdams ἀγγαρεύω@viaa3p ἵνα@cs αἴρω@vsaa3s ὁ@dams σταυρός@namsc αὐτός@rpgms 
Mat 27:33  καί@cc ἔρχομαι@vpaanmp εἰς@pa τόπος@namsc λέγω@vpppams Γολγοθᾶ@nafsp ὅς@rrnns εἰμί@vipa3s κρανίον@ngnsc τόπος@nnmsc λέγω@vpppnms 
Mat 27:34  δίδωμι@viaa3p αὐτός@rpdms πίνω@vnaa οἶνος@namsc μετά@pg χολή@ngfsc μίγνυμι@vpxpams καί@cc γεύω@vpamnms οὐ@b θέλω@viaa3s πίνω@vnaa 
Mat 27:35  σταυρόω@vpaanmp δέ@cc αὐτός@rpams διαμερίζω@viam3p ὁ@danp ἱμάτιον@nanpc αὐτός@rpgms βάλλω@vppanmp κλῆρος@namsc 
Mat 27:36  καί@cc κάθημαι@vppmnmp τηρέω@viia3p αὐτός@rpams ἐκεῖ@b 
Mat 27:37  καί@cc ἐπιτίθημι@viaa3p ἐπάνω@pg ὁ@dgfs κεφαλή@ngfsc αὐτός@rpgms ὁ@dafs αἰτία@nafsc αὐτός@rpgms γράφω@vpxpafs οὗτος@rdnms εἰμί@vipa3s Ἰησοῦς@nnmsp ὁ@dnms βασιλεύς@nnmsc ὁ@dgmp Ἰουδαῖος@angmpn 
Mat 27:38  τότε@b σταυρόω@vipp3p σύν@pd αὐτός@rpdms δύο@acnmpn λῃστής@nnmpc εἷς@acnmsn ἐκ@pg δεξιός@angnpn καί@cc εἷς@acnmsn ἐκ@pg εὐώνυμος@angnpn 
Mat 27:39  ὁ@dnmp δέ@cc παραπορεύομαι@vppmnmp βλασφημέω@viia3p αὐτός@rpams κινέω@vppanmp ὁ@dafp κεφαλή@nafpc αὐτός@rpgmp 
Mat 27:40  καί@cc λέγω@vppanmp ὁ@dnms καταλύω@vppanms ὁ@dams ναός@namsc καί@cc ἐν@pd τρεῖς@acdfpn ἡμέρα@ndfpc οἰκοδομέω@vppanms σῴζω@vdaa2s σεαυτοῦ@rxams εἰ@cs υἱός@nnmsc εἰμί@vipa2s ὁ@dgms θεός@ngmsc καί@cc καταβαίνω@vdaa2s ἀπό@pg ὁ@dgms σταυρός@ngmsc 
Mat 27:41  ὁμοίως@b καί@b ὁ@dnmp ἀρχιερεύς@nnmpc ἐμπαίζω@vppanmp μετά@pg ὁ@dgmp γραμματεύς@ngmpc καί@cc πρεσβύτερος@angmpc λέγω@viia3p 
