Mat 1:1  βίβλος@nnfsc γένεσις@ngfsc Ἰησοῦς@ngmsp Χριστός@ngmsp υἱός@ngmsc Δαυίδ@ngmsp υἱός@ngmsc Ἀβραάμ@ngmsp 
Joh 1:50  ἀποκρίνομαι@viap3s Ἰησοῦς@nnmsp καί@cc λέγω@viaa3s αὐτός@rpdms ὅτι@cs λέγω@viaa1s σύ@rpd-s ὅτι@cs ὁράω@viaa1s σύ@rpa-s ὑποκάτω@pg ὁ@dgfs συκῆ@ngfsc πιστεύω@vipa2s μέγας@ananpc οὗτος@rdgnp ὁράω@vifm2s 
Joh 1:51  καί@cc λέγω@vipa3s αὐτός@rpdms ἀμήν@t ἀμήν@t λέγω@vipa1s σύ@rpd-p ὁράω@vifm2p ὁ@dams οὐρανός@namsc ἀνοίγω@vpxaams καί@cc ὁ@damp ἄγγελος@nampc ὁ@dgms θεός@ngmsc ἀναβαίνω@vppaamp καί@cc καταβαίνω@vppaamp ἐπί@pa ὁ@dams υἱός@namsc ὁ@dgms ἄνθρωπος@ngmsc 
Joh 2:1  καί@cc ὁ@ddfs ἡμέρα@ndfsc ὁ@ddfs τρίτος@aodfsn γάμος@nnmsc γίνομαι@viam3s ἐν@pd Κανά@ndfsp ὁ@dgfs Γαλιλαία@ngfsp καί@cc εἰμί@viia3s ὁ@dnfs μήτηρ@nnfsc ὁ@dgms Ἰησοῦς@ngmsp ἐκεῖ@b 
Joh 2:2  καλέω@viap3s δέ@cc καί@cc/b ὁ@dnms Ἰησοῦς@nnmsp καί@cc ὁ@dnmp μαθητής@nnmpc αὐτός@rpgms εἰς@pa ὁ@dams γάμος@namsc 
Joh 2:3  καί@cc ὑστερέω@vpaagms οἶνος@ngmsc λέγω@vipa3s ὁ@dnfs μήτηρ@nnfsc ὁ@dgms Ἰησοῦς@ngmsp πρός@pa αὐτός@rpams οἶνος@namsc οὐ@b ἔχω@vipa3p 
Joh 2:4  καί@cc λέγω@vipa3s αὐτός@rpdfs ὁ@dnms Ἰησοῦς@nnmsp τίς@rqnns ἐγώ@rpd-s καί@cc σύ@rpd-s γυνή@nvfsc οὔπω@b ἥκω@vipa3s ὁ@dnfs ὥρα@nnfsc ἐγώ@rpg-s 
Joh 2:5  λέγω@vipa3s ὁ@dnfs μήτηρ@nnfsc αὐτός@rpgms ὁ@ddmp διάκονος@ndmpc ὅς@rrans τὶς@rians ἄν@x λέγω@vspa3s σύ@rpd-p ποιέω@vdaa2p 
Joh 2:6  εἰμί@viia3p δέ@cc ἐκεῖ@b λίθινος@annfpn ὑδρία@nnfpc ἕξ@ac---n κατά@pa ὁ@dams καθαρισμός@namsc ὁ@dgmp Ἰουδαῖος@angmpn κεῖμαι@vpppnfp χωρέω@vppanfp ἀνά@pa μετρητής@nampc δύο@acampn ἤ@cc τρεῖς@acampn 
Joh 2:7  λέγω@vipa3s αὐτός@rpdmp ὁ@dnms Ἰησοῦς@nnmsp γεμίζω@vdaa2p ὁ@dafp ὑδρία@nafpc ὕδωρ@ngnsc καί@cc γεμίζω@viaa3p αὐτός@rpafp ἕως@pg ἄνω@b 
Joh 2:8  καί@cc λέγω@vipa3s αὐτός@rpdmp ἀντλέω@vdaa2p νῦν@b καί@cc φέρω@vdpa2p ὁ@ddms ἀρχιτρίκλινος@ndmsc ὁ@dnmp δέ@cc φέρω@viaa3p 
Joh 2:9  ὡς@cs δέ@cc γεύω@viam3s ὁ@dnms ἀρχιτρίκλινος@nnmsc ὁ@dans ὕδωρ@nansc οἶνος@namsc γίνομαι@vpxpans καί@cc οὐ@b οἶδα@viya3s πόθεν@b εἰμί@vipa3s ὁ@dnmp δέ@cc διάκονος@nnmpc οἶδα@viya3p ὁ@dnmp ἀντλέω@vpxanmp ὁ@dans ὕδωρ@nansc φωνέω@vipa3s ὁ@dams νυμφίος@namsc ὁ@dnms ἀρχιτρίκλινος@nnmsc 
Joh 2:10  καί@cc λέγω@vipa3s αὐτός@rpdms πᾶς@ainmsn ἄνθρωπος@nnmsc πρῶτος@b ὁ@dams καλός@anamsn οἶνος@namsc τίθημι@vipa3s καί@cc ὅταν@cs μεθύσκω@vsap3p ὁ@dams ἐλαχύς@anamsc σύ@rpn-s τηρέω@vixa2s ὁ@dams καλός@anamsn οἶνος@namsc ἕως@pg ἄρτι@b 
Joh 2:11  οὗτος@rdafs ποιέω@viaa3s ἀρχή@nafsc ὁ@dgnp σημεῖον@ngnpc ὁ@dnms Ἰησοῦς@nnmsp ἐν@pd Κανά@ndfsp ὁ@dgfs Γαλιλαία@ngfsp καί@cc φανερόω@viaa3s ὁ@dafs δόξα@nafsc αὐτός@rpgms καί@cc πιστεύω@viaa3p εἰς@pa αὐτός@rpams ὁ@dnmp μαθητής@nnmpc αὐτός@rpgms 
Joh 2:12  μετά@pa οὗτος@rdans καταβαίνω@viaa3s εἰς@pa Καφαρναούμ@nafsp αὐτός@rtnms καί@cc ὁ@dnfs μήτηρ@nnfsc αὐτός@rpgms καί@cc ὁ@dnmp ἀδελφός@nnmpc αὐτός@rpgms καί@cc ὁ@dnmp μαθητής@nnmpc αὐτός@rpgms καί@cc ἐκεῖ@b μένω@viaa3p οὐ@b πολύς@anafpn ἡμέρα@nafpc 
Joh 2:13  καί@cc ἐγγύς@b εἰμί@viia3s ὁ@dnns πάσχα@nnnsc ὁ@dgmp Ἰουδαῖος@angmpn καί@cc ἀναβαίνω@viaa3s εἰς@pa Ἱεροσόλυμα@nanpp ὁ@dnms Ἰησοῦς@nnmsp 
Joh 2:14  καί@cc εὑρίσκω@viaa3s ἐν@pd ὁ@ddns ἱερόν@ndnsc ὁ@damp πωλέω@vppaamp βοῦς@nampc καί@cc πρόβατον@nanpc καί@cc περιστερά@nafpc καί@cc ὁ@damp κερματιστής@nampc κάθημαι@vppmamp 
Joh 2:15  καί@cc ποιέω@vpaanms φραγέλλιον@nansc ἐκ@pg σχοινίον@ngnpc πᾶς@aiampn ἐκβάλλω@viaa3s ἐκ@pg ὁ@dgns ἱερόν@ngnsc ὁ@danp τέ@cc πρόβατον@nanpc καί@cc ὁ@damp βοῦς@nampc καί@cc ὁ@dgmp κολλυβιστής@ngmpc ἐκχέω@viaa3s ὁ@dans κέρμα@nansc καί@cc ὁ@dafp τράπεζα@nafpc ἀνατρέπω@viaa3s 
Joh 2:16  καί@cc ὁ@ddmp ὁ@dafp περιστερά@nafpc πωλέω@vppadmp λέγω@viaa3s αἴρω@vdaa2p οὗτος@rdanp ἐντεῦθεν@b μή@x ποιέω@vdpa2p ὁ@dams οἶκος@namsc ὁ@dgms πατήρ@ngmsc ἐγώ@rpg-s οἶκος@namsc ἐμπόριον@ngnsc 
Joh 2:17  μιμνῄσκομαι@viap3p ὁ@dnmp μαθητής@nnmpc αὐτός@rpgms ὅτι@cs γράφω@vpxpnns εἰμί@vipa3s ὁ@dnms ζῆλος@nnmsc ὁ@dgms οἶκος@ngmsc σύ@rpg-s κατεσθίω@vifm3s ἐγώ@rpa-s 
Joh 2:18  ἀποκρίνομαι@viap3p οὖν@cc ὁ@dnmp Ἰουδαῖος@annmpn καί@cc λέγω@viaa3p αὐτός@rpdms τίς@aqansn σημεῖον@nansc δείκνυμι@vipa2s ἐγώ@rpd-p ὅτι@cs οὗτος@rdanp ποιέω@vipa2s 
Joh 2:19  ἀποκρίνομαι@viap3s Ἰησοῦς@nnmsp καί@cc λέγω@viaa3s αὐτός@rpdmp λύω@vdaa2p ὁ@dams ναός@namsc οὗτος@rdams καί@cc ἐν@pd τρεῖς@acdfpn ἡμέρα@ndfpc ἐγείρω@vifa1s αὐτός@rpams 
Joh 2:20  λέγω@viaa3p οὖν@cc ὁ@dnmp Ἰουδαῖος@annmpn τεσσεράκοντα@ac---n καί@cc ἕξ@ac---n ἔτος@ndnpc οἰκοδομέω@viap3s ὁ@dnms ναός@nnmsc οὗτος@rdnms καί@cc σύ@rpn-s ἐν@pd τρεῖς@acdfpn ἡμέρα@ndfpc ἐγείρω@vifa2s αὐτός@rpams 
Joh 2:21  ἐκεῖνος@rdnms δέ@cc λέγω@viia3s περί@pg ὁ@dgms ναός@ngmsc ὁ@dgns σῶμα@ngnsc αὐτός@rpgms 
Joh 2:22  ὅτε@cs οὖν@cc ἐγείρω@viap3s ἐκ@pg νεκρός@angmpn μιμνῄσκομαι@viap3p ὁ@dnmp μαθητής@nnmpc αὐτός@rpgms ὅτι@cs οὗτος@rdans λέγω@viia3s καί@cc πιστεύω@viaa3p ὁ@ddfs γραφή@ndfsc καί@cc ὁ@ddms λόγος@ndmsc ὅς@rrams λέγω@viaa3s ὁ@dnms Ἰησοῦς@nnmsp 
Joh 2:23  ὡς@cs δέ@cc εἰμί@viia3s ἐν@pd ὁ@ddnp Ἱεροσόλυμα@ndnpp ἐν@pd ὁ@ddns πάσχα@ndnsc ἐν@pd ὁ@ddfs ἑορτή@ndfsc πολύς@annmpn πιστεύω@viaa3p εἰς@pa ὁ@dans ὄνομα@nansc αὐτός@rpgms θεωρέω@vppanmp αὐτός@rpgms ὁ@danp σημεῖον@nanpc ὅς@rranp ποιέω@viia3s 
Joh 2:24  αὐτός@rtnms δέ@cc Ἰησοῦς@nnmsp οὐ@b πιστεύω@viia3s αὐτός@rpams αὐτός@rpdmp διά@pa ὁ@dans αὐτός@rpams γινώσκω@vnpa πᾶς@aiampn 
Joh 2:25  καί@cc ὅτι@cs οὐ@b χρεία@nafsc ἔχω@viia3s ἵνα@cs τὶς@rinms μαρτυρέω@vsaa3s περί@pg ὁ@dgms ἄνθρωπος@ngmsc αὐτός@rtnms γάρ@cc γινώσκω@viia3s τίς@rqnns εἰμί@viia3s ἐν@pd ὁ@ddms ἄνθρωπος@ndmsc 
Joh 3:1  εἰμί@viia3s δέ@cc ἄνθρωπος@nnmsc ἐκ@pg ὁ@dgmp Φαρισαῖος@ngmpp Νικόδημος@nnmsp ὄνομα@nnnsc αὐτός@rpdms ἄρχων@nnmsc ὁ@dgmp Ἰουδαῖος@angmpn 
Joh 3:2  οὗτος@rdnms ἔρχομαι@viaa3s πρός@pa αὐτός@rpams νύξ@ngfsc καί@cc λέγω@viaa3s αὐτός@rpdms ῥαββί@nvmsc οἶδα@vixa1p ὅτι@cs ἀπό@pg θεός@ngmsc ἔρχομαι@vixa2s διδάσκαλος@nnmsc οὐδείς@rinms γάρ@cc δύναμαι@vipm3s οὗτος@rdanp ὁ@danp σημεῖον@nanpc ποιέω@vnpa ὅς@rranp σύ@rpn-s ποιέω@vipa2s ἐάν@cs μή@x εἰμί@vspa3s ὁ@dnms θεός@nnmsc μετά@pg αὐτός@rpgms 
Joh 3:3  ἀποκρίνομαι@viap3s Ἰησοῦς@nnmsp καί@cc λέγω@viaa3s αὐτός@rpdms ἀμήν@t ἀμήν@t λέγω@vipa1s σύ@rpd-s ἐάν@cs μή@x τὶς@rinms γεννάω@vsap3s ἄνωθεν@b οὐ@b δύναμαι@vipm3s ὁράω@vnaa ὁ@dafs βασιλεία@nafsc ὁ@dgms θεός@ngmsc 
Joh 3:4  λέγω@vipa3s πρός@pa αὐτός@rpams ὁ@dnms Νικόδημος@nnmsp πῶς@b δύναμαι@vipm3s ἄνθρωπος@nnmsc γεννάω@vnap γέρων@nnmsc εἰμί@vppanms μή@x δύναμαι@vipm3s εἰς@pa ὁ@dafs κοιλία@nafsc ὁ@dgfs μήτηρ@ngfsc αὐτός@rpgms δεύτερος@b/aoansn εἰσέρχομαι@vnaa καί@cc γεννάω@vnap 
Joh 3:5  ἀποκρίνομαι@viap3s Ἰησοῦς@nnmsp ἀμήν@t ἀμήν@t λέγω@vipa1s σύ@rpd-s ἐάν@cs μή@x τὶς@rinms γεννάω@vsap3s ἐκ@pg ὕδωρ@ngnsc καί@cc πνεῦμα@ngnsc οὐ@b δύναμαι@vipm3s εἰσέρχομαι@vnaa εἰς@pa ὁ@dafs βασιλεία@nafsc ὁ@dgms θεός@ngmsc 
Joh 3:6  ὁ@dnns γεννάω@vpxpnns ἐκ@pg ὁ@dgfs σάρξ@ngfsc σάρξ@nnfsc εἰμί@vipa3s καί@cc ὁ@dnns γεννάω@vpxpnns ἐκ@pg ὁ@dgns πνεῦμα@ngnsc πνεῦμα@nnnsc εἰμί@vipa3s 
Joh 3:7  μή@x θαυμάζω@vsaa2s ὅτι@cs λέγω@viaa1s σύ@rpd-s δεῖ@vipa3s σύ@rpa-p γεννάω@vnap ἄνωθεν@b 
Joh 3:8  ὁ@dnns πνεῦμα@nnnsc ὅπου@cs θέλω@vipa3s πνέω@vipa3s καί@cc ὁ@dafs φωνή@nafsc αὐτός@rpgns ἀκούω@vipa2s ἀλλά@cc οὐ@b οἶδα@vixa2s πόθεν@b ἔρχομαι@vipm3s καί@cc ποῦ@b ὑπάγω@vipa3s οὕτως@b εἰμί@vipa3s πᾶς@ainmsn ὁ@dnms γεννάω@vpxpnms ἐκ@pg ὁ@dgns πνεῦμα@ngnsc 
Joh 3:9  ἀποκρίνομαι@viap3s Νικόδημος@nnmsp καί@cc λέγω@viaa3s αὐτός@rpdms πῶς@b δύναμαι@vipm3s οὗτος@rdnnp γίνομαι@vnam 
Joh 3:10  ἀποκρίνομαι@viap3s Ἰησοῦς@nnmsp καί@cc λέγω@viaa3s αὐτός@rpdms σύ@rpn-s εἰμί@vipa2s ὁ@dnms διδάσκαλος@nnmsc ὁ@dgms Ἰσραήλ@ngmsp καί@cc οὗτος@rdanp οὐ@b γινώσκω@vipa2s 
Joh 3:11  ἀμήν@t ἀμήν@t λέγω@vipa1s σύ@rpd-s ὅτι@cs ὅς@rrans οἶδα@vixa1p λαλέω@vipa1p καί@cc ὅς@rrans ὁράω@vixa1p μαρτυρέω@vipa1p καί@cc ὁ@dafs μαρτυρία@nafsc ἐγώ@rpg-p οὐ@b λαμβάνω@vipa2p 
Joh 3:12  εἰ@cs ὁ@danp ἐπίγειος@ananpn λέγω@viaa1s σύ@rpd-p καί@cc οὐ@b πιστεύω@vipa2p πῶς@b ἐάν@cs λέγω@vsaa1s σύ@rpd-p ὁ@danp ἐπουράνιος@ananpn πιστεύω@vifa2p 
Joh 3:13  καί@cc οὐδείς@rinms ἀναβαίνω@vixa3s εἰς@pa ὁ@dams οὐρανός@namsc εἰ@cs μή@x ὁ@dnms ἐκ@pg ὁ@dgms οὐρανός@ngmsc καταβαίνω@vpaanms ὁ@dnms υἱός@nnmsc ὁ@dgms ἄνθρωπος@ngmsc 
Joh 3:14  καί@cc καθώς@cs Μωϋσῆς@nnmsp ὑψόω@viaa3s ὁ@dams ὄφις@namsc ἐν@pd ὁ@ddfs ἔρημος@ndfsc οὕτως@b ὑψόω@vnap δεῖ@vipa3s ὁ@dams υἱός@namsc ὁ@dgms ἄνθρωπος@ngmsc 
Joh 3:15  ἵνα@cs πᾶς@ainmsn ὁ@dnms πιστεύω@vppanms ἐν@pd αὐτός@rpdms ἔχω@vspa3s ζωή@nafsc αἰώνιος@anafsn 
Joh 3:16  οὕτως@b γάρ@cc ἀγαπάω@viaa3s ὁ@dnms θεός@nnmsc ὁ@dams κόσμος@namsc ὥστε@cs ὁ@dams υἱός@namsc ὁ@dams μονογενής@anamsn δίδωμι@viaa3s ἵνα@cs πᾶς@ainmsn ὁ@dnms πιστεύω@vppanms εἰς@pa αὐτός@rpams μή@x ἀπόλλυμι@vsam3s ἀλλά@cc ἔχω@vspa3s ζωή@nafsc αἰώνιος@anafsn 
Joh 3:17  οὐ@b γάρ@cc ἀποστέλλω@viaa3s ὁ@dnms θεός@nnmsc ὁ@dams υἱός@namsc εἰς@pa ὁ@dams κόσμος@namsc ἵνα@cs κρίνω@vsaa3s/vspa3s ὁ@dams κόσμος@namsc ἀλλά@cc ἵνα@cs σῴζω@vsap3s ὁ@dnms κόσμος@nnmsc διά@pg αὐτός@rpgms 
Joh 3:18  ὁ@dnms πιστεύω@vppanms εἰς@pa αὐτός@rpams οὐ@b κρίνω@vipp3s ὁ@dnms δέ@cc μή@x πιστεύω@vppanms ἤδη@b κρίνω@vixp3s ὅτι@cs μή@x πιστεύω@vixa3s εἰς@pa ὁ@dans ὄνομα@nansc ὁ@dgms μονογενής@angmsn υἱός@ngmsc ὁ@dgms θεός@ngmsc 
Joh 3:19  οὗτος@rdnfs δέ@cc εἰμί@vipa3s ὁ@dnfs κρίσις@nnfsc ὅτι@cs ὁ@dnns φῶς@nnnsc ἔρχομαι@vixa3s εἰς@pa ὁ@dams κόσμος@namsc καί@cc ἀγαπάω@viaa3p ὁ@dnmp ἄνθρωπος@nnmpc μᾶλλον@b ὁ@dans σκότος@nansc ἤ@cc ὁ@dans φῶς@nansc εἰμί@viia3s γάρ@cc αὐτός@rpgmp πονηρός@annnpn ὁ@dnnp ἔργον@nnnpc 
Joh 3:20  πᾶς@ainmsn γάρ@cc ὁ@dnms φαῦλος@ananpn πράσσω@vppanms μισέω@vipa3s ὁ@dans φῶς@nansc καί@cc οὐ@b ἔρχομαι@vipm3s πρός@pa ὁ@dans φῶς@nansc ἵνα@cs μή@x ἐλέγχω@vsap3s ὁ@dnnp ἔργον@nnnpc αὐτός@rpgms 
Joh 3:21  ὁ@dnms δέ@cc ποιέω@vppanms ὁ@dafs ἀλήθεια@nafsc ἔρχομαι@vipm3s πρός@pa ὁ@dans φῶς@nansc ἵνα@cs φανερόω@vsap3s αὐτός@rpgms ὁ@dnnp ἔργον@nnnpc ὅτι@cs ἐν@pd θεός@ndmsc εἰμί@vipa3s ἐργάζομαι@vpxpnnp 
Joh 3:22  μετά@pa οὗτος@rdanp ἔρχομαι@viaa3s ὁ@dnms Ἰησοῦς@nnmsp καί@cc ὁ@dnmp μαθητής@nnmpc αὐτός@rpgms εἰς@pa ὁ@dafs Ἰουδαῖος@anafsn γῆ@nafsc καί@cc ἐκεῖ@b διατρίβω@viia3s μετά@pg αὐτός@rpgmp καί@cc βαπτίζω@viia3s 
Joh 3:23  εἰμί@viia3s δέ@cc καί@b ὁ@dnms Ἰωάννης@nnmsp βαπτίζω@vppanms ἐν@pd Αἰνών@ndfsp ἐγγύς@pg ὁ@dgns Σαλείμ@ngnsp ὅτι@cs ὕδωρ@nnnpc πολύς@annnpn εἰμί@viia3s ἐκεῖ@b καί@cc παραγίνομαι@viim3p καί@cc βαπτίζω@viip3p 
Joh 3:24  οὔπω@b γάρ@cc εἰμί@viia3s βάλλω@vpxpnms εἰς@pa ὁ@dafs φυλακή@nafsc ὁ@dnms Ἰωάννης@nnmsp 
Joh 3:25  γίνομαι@viam3s οὖν@cc ζήτησις@nnfsc ἐκ@pg ὁ@dgmp μαθητής@ngmpc Ἰωάννης@ngmsp μετά@pg Ἰουδαῖος@angmsn περί@pg καθαρισμός@ngmsc 
Joh 3:26  καί@cc ἔρχομαι@viaa3p πρός@pa ὁ@dams Ἰωάννης@namsp καί@cc λέγω@viaa3p αὐτός@rpdms ῥαββί@nvmsc ὅς@rrnms εἰμί@viia3s μετά@pg σύ@rpg-s πέραν@pg ὁ@dgms Ἰορδάνης@ngmsp ὅς@rrdms σύ@rpn-s μαρτυρέω@vixa2s ὁράω@i οὗτος@rdnms βαπτίζω@vipa3s καί@cc πᾶς@ainmpn ἔρχομαι@vipm3p πρός@pa αὐτός@rpams 
Joh 3:27  ἀποκρίνομαι@viap3s Ἰωάννης@nnmsp καί@cc λέγω@viaa3s οὐ@b δύναμαι@vipm3s ἄνθρωπος@nnmsc λαμβάνω@vnpa οὐδέ@b εἷς@acansn ἐάν@cs μή@x εἰμί@vspa3s δίδωμι@vpxpnns αὐτός@rpdms ἐκ@pg ὁ@dgms οὐρανός@ngmsc 
Joh 3:28  αὐτός@rtnmp σύ@rpn-p ἐγώ@rpd-s μαρτυρέω@vipa2p ὅτι@cs λέγω@viaa1s ὅτι@cs οὐ@b εἰμί@vipa1s ἐγώ@rpn-s ὁ@dnms Χριστός@nnmsp ἀλλά@cc ὅτι@cs ἀποστέλλω@vpxpnms εἰμί@vipa1s ἔμπροσθεν@pg ἐκεῖνος@rdgms 
Joh 3:29  ὁ@dnms ἔχω@vppanms ὁ@dafs νύμφη@nafsc νυμφίος@nnmsc εἰμί@vipa3s ὁ@dnms δέ@cc φίλος@annmsn ὁ@dgms νυμφίος@ngmsc ὁ@dnms ἵστημι@vpxanms καί@cc ἀκούω@vppanms αὐτός@rpgms χαρά@ndfsc χαίρω@vipa3s διά@pa ὁ@dafs φωνή@nafsc ὁ@dgms νυμφίος@ngmsc οὗτος@rdnfs οὖν@cc ὁ@dnfs χαρά@nnfsc ὁ@dnfs ἐμός@asnfsn πληρόω@vixp3s 
Joh 3:30  ἐκεῖνος@rdams δεῖ@vipa3s αὐξάνω@vnpa ἐγώ@rpa-s δέ@cc ἐλαττόω@vnpe 
Joh 3:31  ὁ@dnms ἄνωθεν@b ἔρχομαι@vppmnms ἐπάνω@pg πᾶς@aigmpn/aignpn εἰμί@vipa3s ὁ@dnms εἰμί@vppanms ἐκ@pg ὁ@dgfs γῆ@ngfsc ἐκ@pg ὁ@dgfs γῆ@ngfsc εἰμί@vipa3s καί@cc ἐκ@pg ὁ@dgfs γῆ@ngfsc λαλέω@vipa3s ὁ@dnms ἐκ@pg ὁ@dgms οὐρανός@ngmsc ἔρχομαι@vppmnms ἐπάνω@pg πᾶς@aigmpn/aignpn εἰμί@vipa3s 
Joh 3:32  ὅς@rrans ὁράω@vixa3s καί@cc ἀκούω@viaa3s οὗτος@rdans μαρτυρέω@vipa3s καί@cc ὁ@dafs μαρτυρία@nafsc αὐτός@rpgms οὐδείς@rinms λαμβάνω@vipa3s 
Joh 3:33  ὁ@dnms λαμβάνω@vpaanms αὐτός@rpgms ὁ@dafs μαρτυρία@nafsc σφραγίζω@viaa3s ὅτι@cs ὁ@dnms θεός@nnmsc ἀληθής@annmsn εἰμί@vipa3s 
Joh 3:34  ὅς@rrams γάρ@cc ἀποστέλλω@viaa3s ὁ@dnms θεός@nnmsc ὁ@danp ῥῆμα@nanpc ὁ@dgms θεός@ngmsc λαλέω@vipa3s οὐ@b γάρ@cc ἐκ@pg μέτρον@ngnsc δίδωμι@vipa3s ὁ@dans πνεῦμα@nansc 
Joh 3:35  ὁ@dnms πατήρ@nnmsc ἀγαπάω@vipa3s ὁ@dams υἱός@namsc καί@cc πᾶς@aianpn δίδωμι@vixa3s ἐν@pd ὁ@ddfs χείρ@ndfsc αὐτός@rpgms 
Joh 3:36  ὁ@dnms πιστεύω@vppanms εἰς@pa ὁ@dams υἱός@namsc ἔχω@vipa3s ζωή@nafsc αἰώνιος@anafsn ὁ@dnms δέ@cc ἀπειθέω@vppanms ὁ@ddms υἱός@ndmsc οὐ@b ὁράω@vifm3s ζωή@nafsc ἀλλά@cc ὁ@dnfs ὀργή@nnfsc ὁ@dgms θεός@ngmsc μένω@vipa3s ἐπί@pa αὐτός@rpams 
Joh 4:1  ὡς@cs οὖν@cc γινώσκω@viaa3s ὁ@dnms Ἰησοῦς@nnmsp ὅτι@cs ἀκούω@viaa3p ὁ@dnmp Φαρισαῖος@nnmpp ὅτι@cs Ἰησοῦς@nnmsp πολύς@anampc μαθητής@nampc ποιέω@vipa3s καί@cc βαπτίζω@vipa3s ἤ@cc Ἰωάννης@nnmsp 
Joh 4:2  καίτοιγε@cs Ἰησοῦς@nnmsp αὐτός@rtnms οὐ@b βαπτίζω@viia3s ἀλλά@cc ὁ@dnmp μαθητής@nnmpc αὐτός@rpgms 
Joh 4:3  ἀφίημι@viaa3s ὁ@dafs Ἰουδαία@nafsp καί@cc ἀπέρχομαι@viaa3s πάλιν@b εἰς@pa ὁ@dafs Γαλιλαία@nafsp 
Joh 4:4  δεῖ@viia3s δέ@cc αὐτός@rpams διέρχομαι@vnpm διά@pg ὁ@dgfs Σαμάρεια@ngfsp 
Joh 4:5  ἔρχομαι@vipm3s οὖν@cc εἰς@pa πόλις@nafsc ὁ@dgfs Σαμάρεια@ngfsp λέγω@vpppafs Συχάρ@nafsp πλησίον@pg ὁ@dgns χωρίον@ngnsc ὅς@rrans δίδωμι@viaa3s Ἰακώβ@nnmsp ὁ@ddms Ἰωσήφ@ndmsp ὁ@ddms υἱός@ndmsc αὐτός@rpgms 
Joh 4:6  εἰμί@viia3s δέ@cc ἐκεῖ@b πηγή@nnfsc ὁ@dgms Ἰακώβ@ngmsp ὁ@dnms οὖν@cc Ἰησοῦς@nnmsp κοπιάω@vpxanms ἐκ@pg ὁ@dgfs ὁδοιπορία@ngfsc καθέζομαι@viim3s οὕτως@b ἐπί@pd ὁ@ddfs πηγή@ndfsc ὥρα@nnfsc εἰμί@viia3s ὡς@b ἕκτος@aonfsn 
Joh 4:7  ἔρχομαι@vipm3s γυνή@nnfsc ἐκ@pg ὁ@dgfs Σαμάρεια@ngfsp ἀντλέω@vnaa ὕδωρ@nansc λέγω@vipa3s αὐτός@rpdfs ὁ@dnms Ἰησοῦς@nnmsp δίδωμι@vdaa2s ἐγώ@rpd-s πίνω@vnaa 
Joh 4:8  ὁ@dnmp γάρ@cc μαθητής@nnmpc αὐτός@rpgms ἀπέρχομαι@viya3p εἰς@pa ὁ@dafs πόλις@nafsc ἵνα@cs τροφή@nafpc ἀγοράζω@vsaa3p 
Joh 4:9  λέγω@vipa3s οὖν@cc αὐτός@rpdms ὁ@dnfs γυνή@nnfsc ὁ@dnfs Σαμαρῖτις@nnfsp πῶς@b σύ@rpn-s Ἰουδαῖος@annmsn εἰμί@vppanms παρά@pg ἐγώ@rpg-s πίνω@vnaa αἰτέω@vipa2s γυνή@ngfsc Σαμαρῖτις@ngfsp εἰμί@vppagfs οὐ@b γάρ@cc συγχράομαι@vipm3p Ἰουδαῖος@annmpn Σαμαρίτης@ndmpp 
Joh 4:10  ἀποκρίνομαι@viap3s Ἰησοῦς@nnmsp καί@cc λέγω@viaa3s αὐτός@rpdfs εἰ@cs οἶδα@viya2s ὁ@dafs δωρεά@nafsc ὁ@dgms θεός@ngmsc καί@cc τίς@rqnms εἰμί@vipa3s ὁ@dnms λέγω@vppanms σύ@rpd-s δίδωμι@vdaa2s ἐγώ@rpd-s πίνω@vnaa σύ@rpn-s ἄν@x αἰτέω@viaa2s αὐτός@rpams καί@cc δίδωμι@viaa3s ἄν@x σύ@rpd-s ὕδωρ@nansc ζάω@vppaans 
Joh 4:11  λέγω@vipa3s αὐτός@rpdms ὁ@dnfs γυνή@nnfsc κύριος@nvmsc οὔτε@cc ἄντλημα@nansc ἔχω@vipa2s καί@cc ὁ@dnns φρέαρ@nnnsc εἰμί@vipa3s βαθύς@annnsn πόθεν@b οὖν@cc ἔχω@vipa2s ὁ@dans ὕδωρ@nansc ὁ@dans ζάω@vppaans 
Joh 4:12  μή@x σύ@rpn-s μέγας@annmsc εἰμί@vipa2s ὁ@dgms πατήρ@ngmsc ἐγώ@rpg-p Ἰακώβ@ngmsp ὅς@rrnms δίδωμι@viaa3s ἐγώ@rpd-p ὁ@dans φρέαρ@nansc καί@cc αὐτός@rtnms ἐκ@pg αὐτός@rpgns πίνω@viaa3s καί@cc ὁ@dnmp υἱός@nnmpc αὐτός@rpgms καί@cc ὁ@dnnp θρέμμα@nnnpc αὐτός@rpgms 
Joh 4:13  ἀποκρίνομαι@viap3s Ἰησοῦς@nnmsp καί@cc λέγω@viaa3s αὐτός@rpdfs πᾶς@ainmsn ὁ@dnms πίνω@vppanms ἐκ@pg ὁ@dgns ὕδωρ@ngnsc οὗτος@rdgns διψάω@vifa3s πάλιν@b 
